25.35786
(-0.31, 1.59, 0.16)
(-0.14, 1.83, 0.00)
(0.29, 1.95, -0.32)
(0.65, 1.86, -0.52)
(1.03, 1.63, -0.62)
(1.31, 1.42, -0.60)
(1.55, 1.20, -0.46)
(1.69, 0.97, -0.22)
(1.71, 0.67, 0.09)
(1.75, 0.40, 0.25)
(1.62, 0.02, 0.36)
(1.44, -0.21, 0.33)
(1.28, -0.35, 0.25)
(1.10, -0.41, 0.16)
(0.94, -0.42, 0.06)
(0.83, -0.39, 0.03)
39.02884

39.56208
(-0.85, -0.69, 0.71)
(-0.88, -0.75, 0.71)
(-0.93, -0.78, 0.71)
(-1.00, -0.83, 0.69)
(-1.08, -0.85, 0.61)
(-1.17, -0.88, 0.55)
(-1.31, -0.83, 0.37)
(-1.42, -0.74, 0.19)
(-1.51, -0.64, 0.05)
(-1.57, -0.50, -0.10)
(-1.57, -0.33, -0.24)
(-1.52, -0.17, -0.36)
(-1.49, -0.02, -0.43)
(-1.45, 0.13, -0.48)
(-1.34, 0.29, -0.48)
(-1.22, 0.42, -0.45)
(-1.14, 0.53, -0.42)
(-1.08, 0.64, -0.36)
(-0.99, 0.74, -0.26)
(-0.92, 0.82, -0.14)
(-0.89, 0.89, -0.05)
(-0.81, 0.99, 0.10)
(-0.69, 1.04, 0.22)
(-0.52, 1.05, 0.34)
(-0.35, 1.02, 0.46)
(-0.20, 0.97, 0.59)
(-0.09, 0.94, 0.73)
(0.01, 0.92, 0.86)
(0.11, 0.90, 0.99)
(0.23, 0.84, 1.11)
(0.37, 0.73, 1.20)
(0.50, 0.63, 1.26)
(0.64, 0.52, 1.30)
(0.77, 0.40, 1.36)
(0.86, 0.30, 1.42)
(0.97, 0.17, 1.51)
(1.09, 0.03, 1.55)
(1.20, -0.10, 1.57)
(1.28, -0.24, 1.39)
(1.35, -0.35, 1.10)
40.01719

40.66161
(0.05, -0.31, 0.13)
(-0.02, -0.32, 0.24)
(-0.08, -0.36, 0.35)
(-0.16, -0.45, 0.47)
(-0.22, -0.52, 0.54)
(-0.31, -0.59, 0.61)
(-0.38, -0.65, 0.68)
(-0.52, -0.71, 0.73)
(-0.64, -0.72, 0.71)
(-0.77, -0.69, 0.65)
(-0.87, -0.62, 0.55)
(-0.94, -0.53, 0.46)
(-0.96, -0.42, 0.37)
(-0.91, -0.20, 0.24)
(-0.87, -0.04, 0.17)
(-0.81, 0.11, 0.10)
(-0.78, 0.26, 0.07)
(-0.80, 0.40, 0.09)
(-0.80, 0.56, 0.08)
(-0.81, 0.71, 0.07)
(-0.80, 0.88, 0.04)
(-0.75, 1.07, 0.01)
(-0.61, 1.23, -0.03)
(-0.46, 1.35, -0.07)
(-0.27, 1.41, -0.07)
(-0.12, 1.40, -0.04)
(0.04, 1.31, 0.03)
(0.15, 1.24, 0.11)
(0.26, 1.14, 0.21)
(0.37, 1.04, 0.28)
(0.51, 0.89, 0.31)
(0.61, 0.73, 0.31)
(0.71, 0.54, 0.30)
(0.80, 0.39, 0.33)
(0.88, 0.31, 0.38)
(0.98, 0.23, 0.48)
(1.10, 0.15, 0.61)
(1.23, 0.07, 0.74)
(1.41, -0.08, 0.87)
(1.49, -0.31, 0.95)
(1.44, -0.55, 0.90)
41.13636

41.88382
(0.21, -0.73, 0.47)
(0.11, -0.65, 0.39)
(0.01, -0.56, 0.38)
(-0.06, -0.49, 0.43)
(-0.10, -0.47, 0.50)
(-0.18, -0.49, 0.50)
(-0.30, -0.50, 0.41)
(-0.37, -0.46, 0.33)
(-0.43, -0.40, 0.33)
(-0.50, -0.32, 0.33)
(-0.55, -0.23, 0.26)
(-0.60, -0.08, 0.19)
(-0.67, 0.00, 0.19)
(-0.76, 0.15, 0.23)
(-0.83, 0.32, 0.25)
(-0.87, 0.55, 0.23)
(-0.85, 0.74, 0.17)
(-0.78, 0.92, 0.10)
(-0.65, 1.08, 0.05)
(-0.25, 1.12, 0.00)
(0.00, 1.06, -0.01)
(0.19, 0.99, 0.03)
(0.29, 0.91, 0.13)
(0.33, 0.75, 0.30)
(0.30, 0.30, 0.65)
(0.29, 0.11, 0.73)
(0.28, -0.06, 0.68)
(0.30, -0.09, 0.57)
42.24888

42.90536
(-0.01, -0.65, 0.80)
(-0.05, -0.59, 0.76)
(-0.02, -0.53, 0.79)
(-0.10, -0.51, 0.83)
(-0.29, -0.40, 0.83)
(-0.48, -0.23, 0.82)
(-0.62, 0.00, 0.77)
(-0.73, 0.20, 0.73)
(-0.73, 0.57, 0.62)
(-0.68, 0.88, 0.52)
(-0.58, 1.17, 0.41)
(-0.37, 1.37, 0.30)
(-0.07, 1.51, 0.18)
(0.24, 1.58, 0.15)
(0.51, 1.49, 0.18)
(0.70, 1.31, 0.19)
(0.82, 1.06, 0.23)
(0.88, 0.77, 0.45)
(0.87, 0.56, 0.66)
(0.78, 0.32, 0.70)
(0.66, 0.10, 0.49)
(0.65, -0.07, 0.22)
(0.64, -0.21, 0.10)
(0.53, -0.31, 0.10)
(0.35, -0.27, 0.15)
(0.02, -0.16, 0.17)
43.22817

43.87257
(0.18, -0.40, 1.15)
(0.17, -0.62, 1.08)
(0.16, -0.85, 0.88)
(0.13, -0.98, 0.66)
(0.06, -1.03, 0.54)
(-0.09, -1.03, 0.45)
(-0.30, -0.95, 0.39)
(-0.44, -0.87, 0.41)
(-0.52, -0.79, 0.43)
(-0.53, -0.68, 0.38)
(-0.54, -0.56, 0.24)
(-0.59, -0.49, 0.18)
(-0.68, -0.41, 0.18)
(-0.80, -0.30, 0.21)
(-0.95, -0.20, 0.23)
(-1.07, -0.08, 0.25)
(-1.29, 0.18, 0.28)
(-1.32, 0.43, 0.27)
(-1.29, 0.69, 0.25)
(-1.15, 0.85, 0.26)
(-0.92, 0.89, 0.26)
(-0.56, 0.79, 0.22)
(-0.33, 0.76, 0.20)
(-0.15, 0.79, 0.22)
(0.00, 0.81, 0.31)
(0.08, 0.71, 0.39)
(0.10, 0.53, 0.38)
(0.14, 0.35, 0.39)
(0.11, 0.16, 0.31)
(0.11, -0.01, 0.23)
(0.10, -0.12, 0.18)
44.24364

44.77183
(-0.24, -0.77, 0.39)
(-0.26, -0.71, 0.31)
(-0.27, -0.66, 0.21)
(-0.27, -0.58, 0.13)
(-0.32, -0.49, 0.12)
(-0.40, -0.41, 0.12)
(-0.49, -0.33, 0.12)
(-0.62, -0.23, 0.10)
(-0.73, -0.15, 0.11)
(-0.86, -0.03, 0.15)
(-0.96, 0.13, 0.19)
(-1.00, 0.32, 0.24)
(-0.95, 0.49, 0.28)
(-0.89, 0.71, 0.37)
(-0.86, 0.89, 0.43)
(-0.72, 1.12, 0.46)
(-0.36, 1.17, 0.42)
(-0.04, 1.08, 0.38)
(0.29, 0.97, 0.37)
(0.56, 0.87, 0.43)
(0.72, 0.72, 0.59)
(0.67, 0.66, 0.73)
(0.54, 0.57, 0.95)
(0.45, 0.44, 1.13)
(0.35, 0.23, 1.22)
(0.24, 0.05, 1.19)
(0.06, -0.15, 1.00)
(-0.11, -0.28, 0.63)
(-0.21, -0.34, 0.27)
(-0.21, -0.33, 0.04)
(-0.16, -0.29, -0.13)
(-0.12, -0.24, -0.21)
45.15171

45.76115
(0.10, -0.58, 0.23)
(0.09, -0.58, 0.30)
(0.02, -0.46, 0.40)
(-0.05, -0.25, 0.49)
(-0.08, -0.03, 0.59)
(-0.05, 0.28, 0.67)
(-0.01, 0.54, 0.71)
(0.13, 0.81, 0.64)
(0.22, 0.98, 0.58)
(0.33, 1.10, 0.51)
(0.42, 1.17, 0.45)
(0.53, 1.23, 0.37)
(0.63, 1.21, 0.28)
(0.71, 1.03, 0.15)
(0.75, 0.72, 0.03)
(0.77, 0.45, 0.03)
(0.83, 0.17, 0.24)
(0.94, -0.18, 0.62)
(1.05, -0.69, 0.93)
(1.03, -1.10, 0.98)
(0.88, -1.37, 0.92)
(0.55, -1.42, 0.79)
(0.16, -1.20, 0.60)
(-0.02, -1.02, 0.46)
(-0.12, -0.84, 0.39)
(-0.11, -0.52, 0.26)
(-0.03, -0.26, 0.09)
(0.01, -0.13, -0.04)
(0.02, -0.06, -0.10)
(0.00, 0.01, -0.07)
(0.00, 0.12, -0.04)
(-0.03, 0.24, -0.02)
(-0.06, 0.36, 0.00)
(-0.07, 0.40, 0.04)
46.15619

46.5389
(-0.21, -0.43, 0.29)
(-0.14, -0.43, 0.34)
(-0.11, -0.45, 0.39)
(-0.15, -0.44, 0.46)
(-0.21, -0.40, 0.57)
(-0.26, -0.29, 0.71)
(-0.30, -0.09, 0.84)
(-0.32, 0.12, 0.95)
(-0.27, 0.37, 0.98)
(-0.19, 0.61, 0.96)
(-0.09, 0.79, 0.92)
(0.06, 0.96, 0.86)
(0.23, 1.11, 0.80)
(0.39, 1.24, 0.74)
(0.58, 1.30, 0.60)
(0.76, 1.27, 0.39)
(0.90, 1.18, 0.19)
(1.00, 0.94, 0.00)
(1.03, 0.68, -0.08)
(1.01, 0.37, -0.03)
(0.97, 0.07, 0.18)
(0.96, -0.21, 0.41)
(0.94, -0.52, 0.62)
(0.85, -0.90, 0.73)
(0.65, -1.12, 0.73)
(0.44, -1.19, 0.71)
(0.23, -1.12, 0.69)
(0.09, -0.94, 0.60)
(0.04, -0.72, 0.45)
(0.07, -0.60, 0.35)
(0.10, -0.48, 0.25)
(0.13, -0.32, 0.10)
(0.12, -0.25, -0.01)
(0.08, -0.18, -0.01)
(0.04, -0.04, -0.01)
(0.02, 0.11, -0.03)
(0.00, 0.22, -0.03)
(0.01, 0.29, 0.00)
(0.03, 0.31, 0.06)
(0.08, 0.29, 0.12)
46.9948

47.59513
(-0.08, 0.70, 0.61)
(0.00, 0.67, 0.67)
(0.04, 0.56, 0.72)
(0.03, 0.40, 0.84)
(-0.06, 0.11, 1.06)
(-0.21, -0.36, 1.24)
(-0.26, -0.85, 1.17)
(-0.23, -1.17, 0.88)
(-0.32, -1.17, 0.63)
(-0.59, -1.02, 0.42)
(-0.83, -0.88, 0.37)
(-1.00, -0.62, 0.40)
(-0.94, -0.30, 0.43)
(-0.77, -0.08, 0.26)
(-0.69, 0.03, 0.22)
(-0.73, 0.17, 0.41)
(-0.85, 0.34, 0.52)
(-0.95, 0.52, 0.43)
(-0.98, 0.68, 0.27)
(-0.95, 0.85, 0.14)
(-0.91, 1.03, 0.07)
(-0.88, 1.16, 0.06)
(-0.86, 1.33, 0.06)
(-0.82, 1.52, 0.02)
(-0.70, 1.62, -0.08)
(-0.55, 1.61, -0.20)
(-0.37, 1.53, -0.32)
(-0.12, 1.26, -0.37)
(0.17, 0.83, -0.30)
(0.27, 0.63, -0.22)
(0.30, 0.43, -0.04)
(0.15, 0.32, 0.27)
(0.02, 0.18, 0.70)
(0.04, 0.01, 0.97)
(0.08, -0.14, 1.06)
(0.08, -0.20, 1.03)
(0.13, -0.12, 0.99)
(0.24, -0.03, 0.98)
(0.40, 0.00, 0.96)
(0.45, -0.07, 0.85)
(0.38, -0.12, 0.66)
(0.19, -0.12, 0.35)
(0.02, -0.14, 0.07)
(-0.04, -0.16, -0.02)
48.10378

48.62899
(-0.08, -0.38, 0.37)
(-0.04, -0.37, 0.39)
(-0.05, -0.36, 0.43)
(-0.12, -0.38, 0.46)
(-0.24, -0.40, 0.47)
(-0.42, -0.37, 0.34)
(-0.56, -0.31, 0.11)
(-0.63, -0.26, -0.10)
(-0.69, -0.22, -0.20)
(-0.73, -0.15, -0.32)
(-0.75, -0.05, -0.37)
(-0.74, 0.08, -0.38)
(-0.74, 0.18, -0.36)
(-0.74, 0.31, -0.32)
(-0.75, 0.46, -0.27)
(-0.79, 0.62, -0.21)
(-0.79, 0.81, -0.18)
(-0.72, 0.96, -0.20)
(-0.60, 1.09, -0.21)
(-0.46, 1.16, -0.23)
(-0.26, 1.15, -0.21)
(-0.07, 1.09, -0.16)
(0.08, 1.03, -0.10)
(0.20, 0.98, 0.00)
(0.29, 0.82, 0.20)
(0.29, 0.67, 0.44)
(0.25, 0.62, 0.63)
(0.24, 0.54, 0.81)
(0.25, 0.41, 0.95)
(0.30, 0.30, 1.04)
(0.35, 0.23, 1.13)
(0.39, 0.20, 1.27)
(0.37, 0.10, 1.43)
(0.26, -0.09, 1.47)
(0.10, -0.24, 1.30)
(-0.05, -0.27, 1.03)
(-0.13, -0.22, 0.66)
(-0.10, -0.14, 0.14)
(-0.13, -0.16, -0.04)
(-0.22, -0.09, -0.09)
(-0.28, -0.01, -0.19)
(-0.36, 0.05, -0.29)
(-0.40, 0.08, -0.31)
49.11891

49.66119
(0.23, -0.11, 0.42)
(0.39, -0.05, 0.58)
(0.40, -0.05, 0.83)
(0.20, -0.12, 1.08)
(-0.01, -0.15, 1.01)
(-0.14, -0.11, 0.68)
(-0.21, -0.07, 0.43)
(-0.29, 0.01, 0.05)
(-0.40, 0.08, -0.17)
(-0.50, 0.11, -0.22)
(-0.52, 0.16, -0.15)
(-0.47, 0.29, -0.04)
(-0.37, 0.55, 0.10)
(-0.30, 0.80, 0.13)
(-0.25, 0.95, 0.10)
(-0.15, 1.08, 0.04)
(-0.04, 1.17, -0.04)
(0.09, 1.13, -0.11)
(0.21, 0.92, -0.10)
(0.32, 0.56, 0.03)
(0.36, 0.30, 0.22)
(0.31, 0.32, 0.39)
(0.30, 0.44, 0.66)
(0.38, 0.43, 0.76)
(0.51, 0.32, 0.78)
(0.63, 0.25, 0.79)
(0.77, 0.25, 0.92)
(0.90, 0.23, 1.15)
(0.95, 0.14, 1.31)
(0.82, -0.01, 1.45)
(0.39, -0.13, 1.19)
(0.13, -0.13, 0.65)
50.02919

50.54033
(0.71, -0.57, 0.44)
