25.35786
(0.50, 0.38, 0.27)
(0.48, 0.39, 0.27)
(0.47, 0.39, 0.27)
(0.46, 0.39, 0.27)
28.85975

29.40666
(0.38, 0.39, 0.30)
(0.38, 0.37, 0.32)
(0.38, 0.34, 0.33)
(0.36, 0.32, 0.32)
(0.35, 0.31, 0.33)
(0.32, 0.31, 0.31)
(0.31, 0.32, 0.30)
(0.29, 0.34, 0.29)
(0.28, 0.36, 0.28)
(0.26, 0.38, 0.28)
(0.23, 0.43, 0.27)
(0.22, 0.46, 0.27)
(0.20, 0.49, 0.26)
(0.20, 0.52, 0.25)
(0.20, 0.55, 0.24)
(0.21, 0.57, 0.23)
(0.25, 0.60, 0.21)
(0.28, 0.61, 0.20)
(0.30, 0.60, 0.21)
(0.32, 0.59, 0.21)
(0.34, 0.57, 0.23)
(0.36, 0.56, 0.25)
(0.38, 0.54, 0.26)
(0.40, 0.49, 0.29)
(0.42, 0.48, 0.30)
(0.43, 0.46, 0.31)
(0.45, 0.44, 0.33)
(0.46, 0.42, 0.34)
(0.48, 0.40, 0.35)
(0.49, 0.38, 0.35)
(0.50, 0.36, 0.34)
(0.48, 0.35, 0.29)
(0.47, 0.36, 0.27)
(0.45, 0.38, 0.26)
29.85125

30.32625
(0.32, 0.42, 0.30)
(0.32, 0.40, 0.31)
(0.31, 0.39, 0.32)
(0.31, 0.37, 0.33)
(0.30, 0.34, 0.33)
(0.29, 0.32, 0.33)
(0.28, 0.31, 0.32)
(0.27, 0.31, 0.31)
(0.27, 0.31, 0.31)
(0.25, 0.32, 0.29)
(0.24, 0.33, 0.29)
(0.22, 0.34, 0.28)
(0.21, 0.35, 0.27)
(0.19, 0.37, 0.26)
(0.18, 0.39, 0.25)
(0.17, 0.42, 0.25)
(0.16, 0.44, 0.24)
(0.16, 0.46, 0.24)
(0.16, 0.49, 0.23)
(0.16, 0.52, 0.22)
(0.16, 0.54, 0.22)
(0.18, 0.56, 0.21)
(0.21, 0.57, 0.21)
(0.22, 0.58, 0.20)
(0.24, 0.58, 0.21)
(0.25, 0.59, 0.21)
(0.27, 0.58, 0.22)
(0.28, 0.58, 0.23)
(0.30, 0.56, 0.23)
(0.31, 0.55, 0.24)
(0.32, 0.53, 0.25)
(0.33, 0.52, 0.27)
(0.34, 0.50, 0.28)
(0.35, 0.49, 0.30)
(0.36, 0.48, 0.32)
(0.37, 0.48, 0.35)
(0.39, 0.46, 0.38)
(0.41, 0.44, 0.39)
(0.42, 0.42, 0.40)
(0.44, 0.39, 0.40)
(0.45, 0.37, 0.39)
(0.44, 0.35, 0.36)
(0.43, 0.35, 0.33)
(0.42, 0.35, 0.31)
(0.40, 0.37, 0.29)
30.84993

31.41803
(0.30, 0.41, 0.29)
(0.30, 0.39, 0.29)
(0.30, 0.37, 0.29)
(0.30, 0.36, 0.29)
(0.29, 0.34, 0.29)
(0.29, 0.34, 0.29)
(0.27, 0.33, 0.29)
(0.26, 0.32, 0.29)
(0.21, 0.31, 0.28)
(0.19, 0.31, 0.27)
(0.16, 0.34, 0.26)
(0.15, 0.35, 0.26)
(0.14, 0.38, 0.25)
(0.14, 0.41, 0.25)
(0.14, 0.43, 0.25)
(0.15, 0.45, 0.25)
(0.16, 0.48, 0.26)
(0.18, 0.49, 0.27)
(0.20, 0.52, 0.30)
(0.22, 0.53, 0.32)
(0.24, 0.54, 0.34)
(0.27, 0.55, 0.36)
(0.32, 0.49, 0.37)
(0.32, 0.46, 0.37)
(0.30, 0.44, 0.37)
(0.28, 0.42, 0.37)
(0.27, 0.41, 0.36)
(0.25, 0.41, 0.35)
(0.25, 0.41, 0.34)
31.80914

32.19415
(0.18, 0.34, 0.31)
(0.16, 0.33, 0.30)
(0.15, 0.32, 0.29)
(0.14, 0.32, 0.28)
(0.12, 0.33, 0.28)
(0.10, 0.34, 0.27)
(0.08, 0.35, 0.26)
(0.07, 0.36, 0.25)
(0.06, 0.38, 0.25)
(0.05, 0.40, 0.24)
(0.05, 0.42, 0.24)
(0.05, 0.44, 0.24)
(0.06, 0.46, 0.24)
(0.07, 0.49, 0.24)
(0.08, 0.51, 0.25)
(0.10, 0.52, 0.25)
(0.12, 0.52, 0.26)
(0.15, 0.52, 0.27)
(0.17, 0.52, 0.28)
(0.19, 0.52, 0.31)
(0.20, 0.52, 0.34)
(0.21, 0.51, 0.37)
(0.22, 0.49, 0.39)
(0.25, 0.48, 0.40)
(0.27, 0.46, 0.41)
(0.29, 0.44, 0.41)
(0.31, 0.42, 0.41)
(0.34, 0.38, 0.40)
(0.34, 0.37, 0.38)
(0.33, 0.37, 0.37)
(0.32, 0.37, 0.36)
(0.31, 0.37, 0.36)
(0.29, 0.38, 0.35)
(0.28, 0.39, 0.34)
32.60061

33.1431
(0.25, 0.35, 0.31)
(0.24, 0.34, 0.30)
(0.24, 0.33, 0.30)
(0.23, 0.32, 0.30)
(0.21, 0.31, 0.29)
(0.20, 0.30, 0.29)
(0.19, 0.29, 0.30)
(0.17, 0.28, 0.30)
(0.14, 0.27, 0.30)
(0.12, 0.26, 0.29)
(0.10, 0.26, 0.28)
(0.08, 0.26, 0.26)
(0.07, 0.27, 0.25)
33.29384

33.38251
(0.07, 0.46, 0.25)
(0.07, 0.48, 0.26)
(0.09, 0.50, 0.26)
(0.10, 0.52, 0.27)
(0.12, 0.53, 0.27)
(0.14, 0.54, 0.28)
(0.16, 0.55, 0.29)
(0.18, 0.55, 0.30)
(0.20, 0.55, 0.30)
(0.21, 0.55, 0.31)
(0.23, 0.55, 0.32)
(0.25, 0.54, 0.33)
(0.26, 0.52, 0.33)
(0.28, 0.51, 0.33)
(0.29, 0.50, 0.34)
(0.31, 0.48, 0.34)
(0.32, 0.47, 0.35)
(0.33, 0.45, 0.36)
(0.34, 0.43, 0.36)
(0.35, 0.41, 0.37)
(0.35, 0.40, 0.37)
(0.35, 0.39, 0.36)
(0.35, 0.38, 0.35)
33.65741

36.70578
(0.27, 0.45, 0.28)
(0.27, 0.44, 0.28)
(0.27, 0.43, 0.28)
(0.26, 0.42, 0.28)
(0.26, 0.41, 0.28)
(0.26, 0.40, 0.28)
(0.25, 0.39, 0.29)
(0.25, 0.38, 0.29)
(0.24, 0.36, 0.29)
(0.23, 0.35, 0.29)
(0.22, 0.35, 0.29)
(0.21, 0.34, 0.29)
(0.20, 0.34, 0.28)
(0.18, 0.34, 0.28)
(0.17, 0.34, 0.28)
(0.15, 0.35, 0.27)
(0.14, 0.37, 0.26)
(0.13, 0.38, 0.25)
(0.13, 0.40, 0.25)
(0.12, 0.42, 0.24)
(0.11, 0.46, 0.24)
(0.10, 0.48, 0.24)
(0.10, 0.50, 0.23)
(0.11, 0.53, 0.23)
(0.12, 0.55, 0.22)
(0.13, 0.56, 0.21)
(0.15, 0.57, 0.21)
(0.17, 0.57, 0.22)
(0.19, 0.57, 0.22)
(0.20, 0.57, 0.23)
(0.21, 0.56, 0.24)
(0.22, 0.56, 0.25)
(0.23, 0.54, 0.26)
(0.24, 0.54, 0.27)
(0.25, 0.53, 0.28)
(0.26, 0.51, 0.29)
(0.27, 0.51, 0.31)
(0.28, 0.50, 0.32)
(0.29, 0.49, 0.34)
(0.31, 0.47, 0.35)
(0.32, 0.46, 0.36)
(0.34, 0.44, 0.37)
(0.35, 0.43, 0.37)
(0.36, 0.41, 0.37)
(0.37, 0.39, 0.36)
(0.36, 0.39, 0.33)
(0.35, 0.39, 0.32)
37.26191

37.71558
(0.27, 0.43, 0.30)
(0.26, 0.42, 0.31)
(0.26, 0.40, 0.32)
(0.25, 0.38, 0.33)
(0.25, 0.36, 0.34)
(0.25, 0.35, 0.33)
(0.24, 0.34, 0.32)
(0.23, 0.33, 0.32)
(0.22, 0.33, 0.31)
(0.21, 0.34, 0.30)
(0.20, 0.34, 0.30)
(0.18, 0.34, 0.29)
(0.17, 0.36, 0.28)
(0.16, 0.37, 0.27)
(0.15, 0.38, 0.27)
(0.13, 0.40, 0.26)
(0.13, 0.42, 0.25)
(0.12, 0.44, 0.25)
(0.12, 0.46, 0.24)
(0.12, 0.48, 0.23)
(0.12, 0.50, 0.23)
(0.13, 0.52, 0.22)
(0.14, 0.53, 0.21)
(0.15, 0.55, 0.21)
(0.16, 0.55, 0.21)
(0.17, 0.56, 0.21)
(0.19, 0.56, 0.21)
(0.20, 0.56, 0.22)
(0.21, 0.56, 0.23)
(0.23, 0.55, 0.24)
(0.24, 0.55, 0.25)
(0.25, 0.54, 0.27)
(0.26, 0.53, 0.29)
(0.27, 0.52, 0.30)
(0.28, 0.51, 0.32)
(0.29, 0.50, 0.34)
(0.31, 0.49, 0.35)
(0.33, 0.47, 0.37)
(0.34, 0.46, 0.37)
(0.36, 0.44, 0.38)
(0.38, 0.42, 0.37)
(0.40, 0.40, 0.36)
(0.39, 0.39, 0.33)
(0.38, 0.40, 0.31)
38.22996

38.6724
(0.42, 0.39, 0.25)
(0.42, 0.37, 0.26)
(0.42, 0.35, 0.26)
(0.40, 0.34, 0.25)
(0.39, 0.34, 0.25)
(0.38, 0.34, 0.26)
(0.37, 0.34, 0.26)
(0.36, 0.36, 0.26)
(0.35, 0.38, 0.26)
(0.34, 0.39, 0.27)
(0.33, 0.41, 0.27)
(0.32, 0.44, 0.27)
(0.32, 0.46, 0.27)
(0.32, 0.49, 0.26)
(0.32, 0.52, 0.26)
(0.34, 0.55, 0.26)
(0.35, 0.58, 0.25)
(0.37, 0.59, 0.23)
(0.40, 0.60, 0.22)
(0.43, 0.60, 0.21)
(0.46, 0.59, 0.21)
(0.48, 0.57, 0.22)
(0.50, 0.55, 0.23)
(0.51, 0.53, 0.24)
(0.52, 0.51, 0.24)
(0.52, 0.48, 0.24)
(0.51, 0.45, 0.24)
(0.52, 0.44, 0.23)
(0.51, 0.42, 0.22)
(0.51, 0.42, 0.22)
(0.51, 0.41, 0.21)
39.02884

39.56208
(0.14, 0.33, 0.33)
(0.12, 0.31, 0.33)
(0.11, 0.30, 0.33)
(0.09, 0.29, 0.33)
(0.07, 0.28, 0.32)
(0.05, 0.27, 0.31)
(0.02, 0.27, 0.29)
(0.00, 0.27, 0.27)
(-0.02, 0.28, 0.26)
(-0.04, 0.29, 0.24)
(-0.05, 0.30, 0.22)
(-0.06, 0.32, 0.20)
(-0.07, 0.33, 0.19)
(-0.08, 0.35, 0.18)
(-0.08, 0.37, 0.18)
(-0.08, 0.39, 0.18)
(-0.08, 0.40, 0.17)
(-0.08, 0.42, 0.18)
(-0.07, 0.44, 0.18)
(-0.07, 0.45, 0.19)
(-0.07, 0.46, 0.20)
(-0.06, 0.48, 0.22)
(-0.05, 0.49, 0.23)
(-0.04, 0.50, 0.24)
(-0.03, 0.50, 0.26)
(-0.01, 0.50, 0.28)
(0.00, 0.51, 0.30)
(0.01, 0.51, 0.32)
(0.03, 0.51, 0.34)
(0.04, 0.51, 0.36)
(0.06, 0.50, 0.38)
(0.08, 0.49, 0.39)
(0.10, 0.48, 0.41)
(0.11, 0.46, 0.42)
(0.13, 0.45, 0.43)
(0.15, 0.43, 0.45)
(0.16, 0.41, 0.45)
(0.18, 0.40, 0.46)
(0.19, 0.38, 0.45)
(0.20, 0.37, 0.44)
40.01719

40.66161
(0.28, 0.42, 0.30)
(0.27, 0.40, 0.31)
(0.27, 0.39, 0.31)
(0.26, 0.37, 0.32)
(0.25, 0.35, 0.32)
(0.24, 0.34, 0.32)
(0.22, 0.32, 0.32)
(0.20, 0.31, 0.32)
(0.18, 0.31, 0.32)
(0.16, 0.31, 0.32)
(0.14, 0.32, 0.31)
(0.13, 0.32, 0.30)
(0.11, 0.33, 0.29)
(0.11, 0.35, 0.28)
(0.10, 0.36, 0.28)
(0.10, 0.38, 0.27)
(0.09, 0.40, 0.27)
(0.09, 0.42, 0.27)
(0.09, 0.44, 0.27)
(0.08, 0.46, 0.27)
(0.08, 0.48, 0.27)
(0.09, 0.50, 0.26)
(0.10, 0.52, 0.26)
(0.11, 0.55, 0.26)
(0.12, 0.56, 0.26)
(0.14, 0.57, 0.26)
(0.15, 0.57, 0.27)
(0.17, 0.57, 0.27)
(0.18, 0.57, 0.28)
(0.20, 0.56, 0.29)
(0.22, 0.56, 0.29)
(0.23, 0.55, 0.30)
(0.25, 0.53, 0.30)
(0.26, 0.52, 0.31)
(0.27, 0.51, 0.32)
(0.29, 0.50, 0.33)
(0.30, 0.48, 0.35)
(0.31, 0.47, 0.36)
(0.33, 0.45, 0.37)
(0.34, 0.43, 0.38)
(0.34, 0.40, 0.38)
41.13636

41.88382
(0.28, 0.40, 0.34)
(0.28, 0.39, 0.33)
(0.28, 0.38, 0.33)
(0.27, 0.37, 0.33)
(0.26, 0.36, 0.33)
(0.25, 0.35, 0.33)
(0.24, 0.34, 0.32)
(0.22, 0.34, 0.32)
(0.21, 0.34, 0.31)
(0.19, 0.35, 0.31)
(0.18, 0.36, 0.30)
(0.16, 0.37, 0.29)
(0.15, 0.39, 0.29)
(0.14, 0.40, 0.29)
(0.13, 0.43, 0.29)
(0.13, 0.45, 0.29)
(0.13, 0.48, 0.29)
(0.13, 0.50, 0.28)
(0.14, 0.52, 0.28)
(0.17, 0.54, 0.28)
(0.19, 0.55, 0.28)
(0.21, 0.55, 0.29)
(0.23, 0.54, 0.30)
(0.24, 0.53, 0.31)
(0.26, 0.50, 0.34)
(0.26, 0.48, 0.35)
(0.27, 0.46, 0.35)
(0.27, 0.45, 0.35)
42.24888

42.90536
(0.37, 0.33, 0.32)
(0.36, 0.33, 0.32)
(0.35, 0.33, 0.32)
(0.33, 0.33, 0.33)
(0.31, 0.34, 0.33)
(0.29, 0.36, 0.33)
(0.28, 0.39, 0.33)
(0.26, 0.41, 0.33)
(0.26, 0.45, 0.32)
(0.27, 0.48, 0.32)
(0.28, 0.51, 0.31)
(0.29, 0.53, 0.31)
(0.32, 0.55, 0.30)
(0.34, 0.56, 0.30)
(0.37, 0.56, 0.30)
(0.39, 0.55, 0.31)
(0.41, 0.54, 0.31)
(0.42, 0.51, 0.32)
(0.42, 0.50, 0.34)
(0.42, 0.47, 0.34)
(0.42, 0.45, 0.33)
(0.42, 0.43, 0.32)
(0.41, 0.42, 0.32)
(0.40, 0.41, 0.32)
(0.39, 0.41, 0.33)
(0.37, 0.41, 0.33)
43.22817

43.87257
(0.21, 0.45, 0.45)
(0.22, 0.43, 0.46)
(0.22, 0.40, 0.46)
(0.22, 0.38, 0.45)
(0.22, 0.37, 0.45)
(0.21, 0.36, 0.45)
(0.20, 0.34, 0.44)
(0.18, 0.33, 0.44)
(0.17, 0.33, 0.43)
(0.16, 0.32, 0.41)
(0.14, 0.33, 0.40)
(0.13, 0.33, 0.39)
(0.11, 0.34, 0.38)
(0.09, 0.35, 0.38)
(0.07, 0.36, 0.38)
(0.06, 0.38, 0.38)
(0.04, 0.40, 0.38)
(0.04, 0.42, 0.38)
(0.03, 0.44, 0.38)
(0.04, 0.46, 0.38)
(0.05, 0.47, 0.38)
(0.07, 0.47, 0.39)
(0.09, 0.48, 0.39)
(0.10, 0.48, 0.40)
(0.11, 0.48, 0.41)
(0.12, 0.48, 0.42)
(0.13, 0.46, 0.42)
(0.13, 0.45, 0.43)
(0.13, 0.44, 0.43)
(0.13, 0.42, 0.43)
(0.13, 0.41, 0.42)
44.24364

44.77183
(0.17, 0.31, 0.44)
(0.16, 0.31, 0.43)
(0.16, 0.30, 0.42)
(0.15, 0.30, 0.41)
(0.13, 0.31, 0.41)
(0.12, 0.31, 0.40)
(0.10, 0.32, 0.40)
(0.08, 0.34, 0.39)
(0.07, 0.35, 0.39)
(0.06, 0.36, 0.39)
(0.04, 0.38, 0.39)
(0.04, 0.40, 0.40)
(0.04, 0.42, 0.40)
(0.05, 0.44, 0.41)
(0.05, 0.46, 0.41)
(0.06, 0.48, 0.42)
(0.09, 0.49, 0.43)
(0.11, 0.49, 0.43)
(0.13, 0.49, 0.44)
(0.16, 0.49, 0.45)
(0.18, 0.48, 0.47)
(0.18, 0.47, 0.48)
(0.18, 0.46, 0.50)
(0.18, 0.45, 0.52)
(0.18, 0.43, 0.53)
(0.18, 0.41, 0.53)
(0.17, 0.39, 0.52)
(0.16, 0.38, 0.50)
(0.15, 0.37, 0.48)
(0.15, 0.37, 0.46)
(0.14, 0.37, 0.45)
(0.14, 0.38, 0.44)
45.15171

45.76115
(0.44, 0.09, 0.30)
(0.43, 0.10, 0.31)
(0.42, 0.12, 0.32)
(0.42, 0.14, 0.33)
(0.42, 0.16, 0.34)
(0.43, 0.20, 0.34)
(0.44, 0.23, 0.35)
(0.45, 0.26, 0.35)
(0.46, 0.28, 0.34)
(0.47, 0.30, 0.34)
(0.48, 0.32, 0.33)
(0.50, 0.33, 0.33)
(0.51, 0.33, 0.32)
(0.53, 0.32, 0.31)
(0.54, 0.30, 0.30)
(0.54, 0.28, 0.30)
(0.55, 0.25, 0.31)
(0.56, 0.22, 0.33)
(0.57, 0.18, 0.34)
(0.56, 0.15, 0.35)
(0.55, 0.13, 0.34)
(0.54, 0.11, 0.33)
(0.51, 0.11, 0.31)
(0.50, 0.10, 0.31)
(0.49, 0.10, 0.30)
(0.48, 0.12, 0.30)
(0.48, 0.13, 0.30)
(0.48, 0.15, 0.29)
(0.48, 0.16, 0.30)
(0.48, 0.17, 0.30)
(0.47, 0.19, 0.30)
(0.47, 0.20, 0.30)
(0.47, 0.22, 0.30)
(0.47, 0.23, 0.31)
46.15619

46.5389
(0.44, 0.12, 0.29)
(0.43, 0.12, 0.29)
(0.42, 0.12, 0.30)
(0.41, 0.12, 0.30)
(0.41, 0.13, 0.31)
(0.40, 0.15, 0.33)
(0.40, 0.17, 0.34)
(0.39, 0.19, 0.35)
(0.40, 0.22, 0.36)
(0.41, 0.25, 0.36)
(0.41, 0.27, 0.36)
(0.43, 0.29, 0.36)
(0.45, 0.31, 0.36)
(0.47, 0.33, 0.36)
(0.49, 0.34, 0.35)
(0.50, 0.34, 0.34)
(0.52, 0.34, 0.33)
(0.54, 0.32, 0.31)
(0.55, 0.31, 0.31)
(0.55, 0.28, 0.31)
(0.55, 0.25, 0.31)
(0.56, 0.22, 0.32)
(0.55, 0.20, 0.33)
(0.55, 0.17, 0.34)
(0.54, 0.14, 0.34)
(0.53, 0.13, 0.34)
(0.51, 0.12, 0.33)
(0.50, 0.12, 0.32)
(0.49, 0.12, 0.31)
(0.48, 0.12, 0.31)
(0.48, 0.13, 0.30)
(0.47, 0.14, 0.30)
(0.47, 0.15, 0.30)
(0.46, 0.17, 0.30)
(0.46, 0.19, 0.31)
(0.46, 0.20, 0.31)
(0.46, 0.22, 0.31)
(0.47, 0.23, 0.31)
(0.47, 0.23, 0.31)
(0.48, 0.24, 0.31)
46.9948

47.59513
(0.38, 0.42, 0.34)
(0.39, 0.42, 0.35)
(0.39, 0.41, 0.36)
(0.40, 0.40, 0.37)
(0.39, 0.38, 0.39)
(0.38, 0.35, 0.40)
(0.37, 0.32, 0.41)
(0.36, 0.29, 0.40)
(0.35, 0.28, 0.39)
(0.34, 0.28, 0.38)
(0.32, 0.28, 0.37)
(0.30, 0.29, 0.37)
(0.29, 0.30, 0.36)
(0.28, 0.31, 0.34)
(0.27, 0.32, 0.34)
(0.26, 0.34, 0.34)
(0.24, 0.37, 0.35)
(0.23, 0.39, 0.34)
(0.21, 0.42, 0.32)
(0.21, 0.45, 0.31)
(0.21, 0.48, 0.30)
(0.20, 0.50, 0.30)
(0.20, 0.52, 0.30)
(0.21, 0.55, 0.29)
(0.21, 0.56, 0.28)
(0.22, 0.57, 0.27)
(0.23, 0.58, 0.26)
(0.25, 0.57, 0.25)
(0.27, 0.55, 0.25)
(0.29, 0.54, 0.26)
(0.29, 0.52, 0.28)
(0.29, 0.51, 0.30)
(0.29, 0.49, 0.33)
(0.30, 0.48, 0.35)
(0.30, 0.46, 0.36)
(0.31, 0.45, 0.37)
(0.32, 0.44, 0.37)
(0.32, 0.44, 0.38)
(0.33, 0.43, 0.38)
(0.33, 0.42, 0.37)
(0.32, 0.41, 0.36)
(0.31, 0.41, 0.35)
(0.30, 0.41, 0.33)
(0.29, 0.41, 0.33)
48.10378

48.62899
(0.16, 0.37, 0.36)
(0.16, 0.36, 0.36)
(0.15, 0.35, 0.36)
(0.14, 0.35, 0.36)
(0.12, 0.34, 0.35)
(0.10, 0.33, 0.34)
(0.08, 0.34, 0.32)
(0.07, 0.34, 0.30)
(0.05, 0.34, 0.29)
(0.04, 0.35, 0.27)
(0.03, 0.36, 0.26)
(0.02, 0.38, 0.24)
(0.01, 0.39, 0.24)
(0.01, 0.41, 0.23)
(0.01, 0.43, 0.23)
(0.00, 0.45, 0.22)
(0.01, 0.47, 0.22)
(0.01, 0.49, 0.22)
(0.02, 0.51, 0.21)
(0.03, 0.53, 0.21)
(0.05, 0.54, 0.21)
(0.07, 0.54, 0.21)
(0.09, 0.54, 0.21)
(0.10, 0.54, 0.23)
(0.12, 0.54, 0.25)
(0.12, 0.53, 0.27)
(0.13, 0.52, 0.29)
(0.13, 0.51, 0.31)
(0.14, 0.50, 0.33)
(0.15, 0.48, 0.35)
(0.15, 0.47, 0.36)
(0.15, 0.46, 0.38)
(0.15, 0.44, 0.39)
(0.14, 0.42, 0.39)
(0.13, 0.40, 0.38)
(0.12, 0.39, 0.37)
(0.11, 0.39, 0.35)
(0.10, 0.40, 0.32)
(0.09, 0.41, 0.30)
(0.08, 0.42, 0.29)
(0.07, 0.43, 0.27)
(0.06, 0.44, 0.26)
(0.06, 0.45, 0.26)
49.11891

49.66119
(0.23, 0.45, 0.31)
(0.23, 0.45, 0.32)
(0.22, 0.45, 0.32)
(0.20, 0.44, 0.33)
(0.18, 0.44, 0.32)
(0.17, 0.45, 0.30)
(0.15, 0.45, 0.28)
(0.14, 0.46, 0.26)
(0.13, 0.48, 0.24)
(0.12, 0.49, 0.23)
(0.11, 0.50, 0.23)
(0.11, 0.51, 0.23)
(0.12, 0.53, 0.23)
(0.12, 0.55, 0.22)
(0.13, 0.57, 0.22)
(0.14, 0.58, 0.21)
(0.15, 0.59, 0.20)
(0.17, 0.59, 0.20)
(0.18, 0.58, 0.19)
(0.19, 0.56, 0.20)
(0.20, 0.55, 0.22)
(0.21, 0.55, 0.24)
(0.22, 0.55, 0.27)
(0.23, 0.55, 0.28)
(0.24, 0.54, 0.30)
(0.25, 0.52, 0.31)
(0.26, 0.51, 0.33)
(0.27, 0.50, 0.34)
(0.28, 0.49, 0.36)
(0.27, 0.47, 0.37)
(0.25, 0.45, 0.36)
(0.23, 0.45, 0.33)
50.02919

50.54033
(0.41, 0.44, 0.29)
(0.40, 0.44, 0.29)
(0.40, 0.43, 0.29)
(0.40, 0.42, 0.30)
(0.39, 0.41, 0.30)
(0.39, 0.40, 0.30)
(0.37, 0.40, 0.30)
(0.36, 0.40, 0.29)
(0.35, 0.40, 0.29)
(0.34, 0.42, 0.28)
(0.33, 0.44, 0.28)
(0.31, 0.48, 0.27)
(0.30, 0.50, 0.26)
(0.29, 0.53, 0.26)
(0.29, 0.55, 0.25)
(0.29, 0.57, 0.24)
(0.29, 0.59, 0.23)
(0.30, 0.61, 0.22)
(0.31, 0.61, 0.20)
(0.33, 0.60, 0.20)
(0.34, 0.58, 0.20)
(0.36, 0.57, 0.20)
(0.37, 0.56, 0.21)
(0.39, 0.55, 0.22)
(0.40, 0.54, 0.23)
(0.41, 0.53, 0.24)
(0.43, 0.51, 0.25)
(0.44, 0.50, 0.26)
