25.35786
(2.12, -10.13, -2.88)
(2.48, -10.77, -5.22)
(1.84, -10.59, -6.28)
(0.89, -10.42, -6.71)
(-0.52, -10.14, -7.00)
(-2.01, -9.72, -7.15)
(-3.12, -9.19, -7.60)
(-3.83, -8.54, -8.69)
(-4.63, -7.82, -10.03)
(-5.26, -6.11, -11.03)
(-5.16, -4.27, -11.22)
(-3.98, -2.66, -11.27)
(-2.59, -1.50, -11.11)
(-0.68, -0.48, -10.75)
(0.34, 0.59, -10.71)
(0.64, 2.12, -10.84)
(0.00, 3.82, -10.56)
(-0.64, 5.41, -9.82)
(-0.80, 6.15, -8.81)
(-0.43, 5.89, -7.31)
(-0.14, 5.45, -5.97)
(-0.41, 5.31, -4.99)
(-0.64, 4.73, -3.44)
27.80748

28.45993
(14.59, 3.05, -1.72)
(14.66, 0.88, -2.35)
(13.44, -3.06, -1.35)
(10.86, -7.26, -1.33)
(8.31, -8.74, -2.11)
(6.36, -8.84, -3.87)
(5.71, -8.99, -5.76)
(4.97, -9.72, -7.25)
(3.66, -10.65, -7.62)
(2.36, -11.43, -7.75)
(1.09, -11.95, -7.98)
(0.09, -11.74, -8.12)
(-0.59, -11.24, -8.14)
(-1.12, -10.47, -8.32)
(-1.28, -9.19, -8.50)
(-1.37, -7.77, -8.53)
(-1.65, -6.29, -8.49)
(-2.17, -4.82, -8.63)
(-2.89, -3.11, -9.10)
(-3.96, -0.92, -10.06)
(-5.11, 1.36, -11.13)
(-6.19, 2.86, -11.69)
(-6.97, 5.32, -12.79)
(-6.86, 7.42, -13.15)
(-5.64, 7.45, -12.95)
(-4.69, 6.83, -12.09)
(-3.71, 6.43, -11.37)
(-2.48, 6.14, -11.10)
(-0.95, 5.56, -10.88)
(0.14, 4.41, -10.07)
(-0.55, 2.91, -7.99)
(-1.97, 1.28, -5.13)
(-2.55, 0.05, -2.60)
(-1.79, -0.57, -0.10)
(-0.63, -0.06, 1.70)
28.85975

29.40666
(11.77, 0.97, 2.18)
(13.04, -1.94, 2.29)
(13.54, -5.31, 2.05)
(12.06, -8.18, 1.65)
(10.26, -9.44, 1.56)
(6.75, -10.02, 1.95)
(3.90, -9.39, 2.10)
(2.01, -8.49, 1.46)
(0.98, -8.00, 0.41)
(0.27, -7.57, -0.75)
(-1.98, -7.28, -3.13)
(-3.17, -7.66, -3.87)
(-4.49, -8.54, -4.81)
(-5.84, -9.46, -5.50)
(-7.10, -9.67, -5.88)
(-8.44, -9.20, -6.36)
(-9.87, -7.05, -6.93)
(-9.50, -5.89, -7.17)
(-8.26, -4.86, -7.36)
(-6.58, -3.75, -7.30)
(-3.14, -1.97, -7.28)
(-1.08, -0.44, -7.42)
(0.17, 0.87, -7.62)
(0.06, 2.22, -7.00)
(0.04, 2.70, -6.78)
(0.44, 3.23, -6.81)
(1.25, 3.81, -7.28)
(2.44, 4.68, -8.10)
(3.49, 5.35, -8.80)
(4.49, 5.17, -9.60)
(4.62, 3.84, -9.94)
(0.54, 0.18, -8.79)
(-2.19, -0.81, -6.99)
(-3.70, -0.90, -3.94)
29.85125

30.32625
(4.07, 6.21, 5.40)
(6.19, 5.12, 6.96)
(8.23, 3.20, 8.15)
(10.01, 0.39, 8.66)
(10.57, -1.56, 8.44)
(10.36, -3.52, 7.73)
(9.21, -4.83, 7.34)
(6.29, -6.34, 6.49)
(4.30, -7.11, 5.23)
(2.22, -7.13, 3.05)
(2.25, -7.16, 0.73)
(3.01, -7.74, -0.97)
(3.04, -8.45, -2.06)
(1.92, -8.94, -2.49)
(0.22, -9.06, -2.66)
(-1.30, -8.88, -3.36)
(-2.25, -8.29, -3.89)
(-2.58, -7.87, -4.59)
(-2.38, -7.85, -6.35)
(-2.23, -8.38, -7.89)
(-2.53, -8.60, -8.36)
(-2.21, -8.53, -8.43)
(-1.75, -8.55, -7.97)
(-1.90, -8.38, -7.75)
(-2.43, -7.69, -7.83)
(-3.07, -6.81, -8.05)
(-3.54, -5.83, -8.27)
(-3.81, -5.07, -8.35)
(-3.58, -4.32, -8.15)
(-3.27, -3.58, -7.87)
(-2.60, -2.71, -7.35)
(-1.67, -1.82, -6.95)
(-0.27, -0.74, -6.39)
(1.44, 0.60, -6.22)
(2.70, 1.96, -6.71)
(3.59, 3.60, -7.63)
(4.38, 5.73, -8.95)
(4.83, 6.92, -9.48)
(5.68, 7.36, -10.03)
(6.64, 6.91, -10.43)
(7.28, 5.58, -10.78)
(6.31, 2.62, -10.86)
(4.21, 1.15, -9.77)
(0.53, 0.28, -8.01)
(-3.35, 0.71, -4.44)
30.84993

31.41803
(7.07, 5.13, 6.53)
(9.65, 3.87, 6.46)
(11.25, 1.71, 5.71)
(11.09, 0.03, 4.62)
(9.75, -1.79, 3.20)
(8.58, -3.74, 1.98)
(7.77, -6.11, 0.15)
(7.61, -7.73, -1.05)
(6.95, -9.90, -2.25)
(6.05, -10.30, -2.27)
(3.57, -10.75, -3.57)
(2.61, -10.42, -4.65)
(1.85, -9.68, -6.07)
(1.35, -9.26, -7.58)
(0.94, -8.81, -8.74)
(0.50, -8.40, -9.28)
(0.44, -7.86, -9.65)
(0.38, -6.84, -9.81)
(-0.41, -4.07, -10.91)
(-0.67, -2.57, -12.26)
(-0.29, -1.17, -13.60)
(-0.17, 0.52, -14.81)
(3.75, -0.12, -13.13)
(6.24, -0.76, -9.82)
(7.72, 0.43, -6.09)
(7.83, 2.04, -3.41)
(6.83, 3.39, -0.72)
(4.27, 4.37, 1.12)
(1.68, 4.50, 1.28)
31.80914

32.19415
(7.03, -4.95, 7.66)
(6.63, -6.87, 6.70)
(5.34, -8.07, 4.70)
(3.68, -8.72, 2.45)
(2.53, -8.94, 0.82)
(1.79, -9.17, -1.00)
(1.64, -9.35, -2.61)
(1.54, -9.45, -3.62)
(1.04, -9.49, -4.37)
(0.10, -9.35, -5.19)
(-0.72, -8.88, -6.19)
(-1.30, -8.31, -7.07)
(-1.87, -7.54, -8.00)
(-2.49, -6.45, -8.78)
(-2.89, -5.33, -9.28)
(-3.21, -4.76, -9.28)
(-2.90, -4.53, -9.00)
(-1.33, -4.30, -8.54)
(0.84, -3.41, -8.04)
(3.00, -1.66, -7.37)
(4.54, 1.64, -6.97)
(4.66, 5.12, -7.30)
(4.23, 6.82, -7.54)
(4.04, 6.94, -7.45)
(4.22, 6.44, -7.53)
(4.20, 6.54, -7.98)
(3.93, 6.56, -8.78)
(2.98, 5.80, -8.87)
(1.95, 5.13, -7.61)
(0.95, 4.62, -5.92)
(0.41, 4.07, -3.52)
(0.27, 4.04, -1.55)
(-0.08, 4.04, 1.67)
(-0.71, 3.63, 3.68)
32.60061

33.1431
(8.80, -0.82, 5.74)
(8.65, -1.83, 5.48)
(8.12, -2.74, 4.96)
(7.49, -3.83, 4.27)
(6.77, -5.04, 3.48)
(6.11, -6.08, 2.44)
(5.82, -6.74, 1.63)
(5.61, -8.23, 0.48)
(5.52, -9.77, -0.10)
(5.45, -10.63, -0.68)
(5.32, -10.46, -1.17)
(5.64, -10.10, -1.95)
(6.14, -9.16, -3.34)
33.29384

33.38251
(1.73, -2.91, -7.54)
(1.34, -2.58, -8.13)
(1.36, -2.29, -8.85)
(1.48, -2.33, -9.19)
(1.51, -2.45, -9.35)
(1.14, -2.42, -9.41)
(0.85, -2.10, -9.33)
(0.56, -1.66, -9.33)
(0.45, -1.13, -9.47)
(0.41, -0.68, -9.59)
(0.34, -0.29, -9.57)
(0.65, 0.32, -9.40)
(0.65, 0.70, -9.22)
(0.43, 0.80, -9.08)
(0.41, 1.01, -9.00)
(0.72, 1.28, -8.93)
(1.13, 1.64, -8.84)
(1.57, 2.37, -8.81)
(1.94, 3.28, -8.57)
(2.42, 3.97, -8.10)
(3.17, 3.99, -7.36)
(3.34, 3.28, -6.48)
(2.86, 2.55, -5.86)
33.65741

36.70578
(-2.81, 3.99, 3.10)
(-1.70, 3.83, 3.53)
(-0.25, 3.39, 3.70)
(1.28, 3.00, 3.59)
(2.87, 2.44, 3.52)
(4.56, 1.55, 3.79)
(5.72, 0.46, 4.26)
(6.17, -0.56, 4.65)
(6.34, -1.86, 5.05)
(6.09, -3.36, 5.33)
(5.27, -4.88, 5.20)
(4.47, -6.11, 4.50)
(3.81, -6.98, 3.34)
(3.31, -7.64, 1.82)
(2.86, -7.78, 0.42)
(2.72, -7.62, -0.72)
(2.51, -7.11, -1.95)
(2.26, -6.50, -2.77)
(2.02, -5.94, -3.55)
(1.49, -5.60, -4.29)
(0.02, -6.02, -5.43)
(-0.80, -6.56, -6.07)
(-1.55, -7.31, -6.96)
(-1.95, -7.87, -7.81)
(-2.05, -8.12, -8.37)
(-2.23, -7.95, -8.32)
(-2.01, -7.23, -7.90)
(-1.88, -6.38, -7.46)
(-1.77, -5.32, -7.21)
(-1.52, -4.02, -7.01)
(-1.08, -2.43, -6.88)
(-0.69, -1.09, -6.80)
(-0.46, -0.19, -6.58)
(-0.37, 0.23, -6.35)
(0.12, 0.95, -6.01)
(0.99, 1.88, -5.96)
(1.52, 2.52, -6.30)
(1.65, 2.98, -6.74)
(1.99, 3.49, -7.43)
(2.45, 3.72, -7.92)
(3.00, 3.73, -8.17)
(3.83, 3.36, -8.50)
(4.51, 2.90, -8.72)
(5.12, 1.99, -8.76)
(4.81, 0.98, -8.40)
(2.22, -0.83, -7.23)
(0.37, -1.09, -5.74)
37.26191

37.71558
(2.34, 4.39, 6.56)
(4.60, 3.48, 8.10)
(6.49, 2.21, 9.22)
(8.22, 0.20, 9.48)
(8.63, -1.70, 8.66)
(8.24, -3.21, 7.24)
(6.94, -4.49, 6.03)
(5.33, -4.74, 5.15)
(3.80, -4.85, 4.06)
(2.75, -4.80, 2.88)
(2.17, -4.82, 1.51)
(1.99, -4.90, 0.60)
(1.98, -5.39, -0.26)
(1.34, -5.75, -0.76)
(0.55, -6.20, -1.40)
(-0.10, -6.43, -1.97)
(-0.69, -6.56, -2.70)
(-0.97, -6.66, -3.48)
(-0.92, -7.17, -4.14)
(-1.17, -7.20, -4.52)
(-1.59, -7.10, -4.91)
(-1.94, -7.03, -5.35)
(-2.06, -6.86, -5.73)
(-2.04, -6.63, -5.90)
(-1.77, -6.11, -6.12)
(-1.32, -5.56, -6.41)
(-0.96, -5.04, -6.61)
(-0.38, -4.07, -6.70)
(-0.01, -2.97, -6.59)
(-0.04, -2.07, -6.26)
(0.07, -0.98, -6.18)
(0.56, 0.49, -6.28)
(1.28, 1.65, -6.48)
(2.13, 2.48, -6.73)
(2.80, 3.07, -6.94)
(3.66, 3.73, -7.23)
(4.24, 3.88, -7.62)
(4.50, 3.62, -8.16)
(4.64, 3.16, -8.95)
(4.77, 2.31, -10.08)
(4.44, 0.80, -11.09)
(3.26, -0.74, -11.49)
(0.47, -1.96, -11.00)
(-2.19, -1.46, -8.51)
38.22996

38.6724
(10.64, -1.09, -0.26)
(11.29, -2.44, -0.04)
(10.85, -3.95, 0.41)
(8.84, -5.08, 1.07)
(6.57, -6.15, 0.70)
(4.84, -6.95, -0.22)
(3.14, -7.58, -1.85)
(2.15, -8.30, -3.73)
(1.29, -9.12, -5.04)
(0.17, -9.40, -5.32)
(-1.27, -9.42, -5.18)
(-2.91, -9.26, -5.27)
(-4.10, -9.32, -5.92)
(-5.21, -9.37, -6.30)
(-6.93, -8.92, -6.57)
(-8.73, -8.06, -7.01)
(-10.34, -7.43, -7.20)
(-12.31, -6.67, -8.01)
(-13.04, -5.52, -8.40)
(-12.33, -4.07, -9.38)
(-11.22, -2.32, -10.17)
(-9.36, -0.14, -10.89)
(-6.89, 2.38, -11.01)
(-4.11, 4.89, -10.36)
(-2.53, 6.50, -9.54)
(-0.89, 7.59, -8.21)
(-0.42, 7.35, -7.03)
(-0.40, 6.64, -6.07)
(-0.62, 5.49, -5.26)
(-0.92, 4.12, -4.70)
(-0.94, 3.64, -4.28)
39.02884

39.56208
(7.91, -1.66, 5.53)
(7.50, -3.00, 5.20)
(7.18, -4.43, 4.53)
(7.02, -5.90, 3.40)
(6.81, -7.13, 2.33)
(6.34, -7.90, 1.68)
(5.30, -8.66, 0.99)
(4.17, -9.05, 0.43)
(3.39, -9.20, -0.30)
(2.66, -9.18, -1.26)
(2.08, -8.77, -2.25)
(1.63, -7.86, -2.79)
(1.73, -7.64, -3.17)
(2.27, -8.03, -3.72)
(2.08, -7.52, -4.10)
(1.53, -6.43, -4.59)
(1.19, -5.61, -5.11)
(0.91, -4.57, -5.84)
(0.65, -3.77, -6.39)
(0.45, -2.87, -6.91)
(0.32, -2.32, -7.40)
(0.21, -1.75, -8.02)
(0.25, -1.41, -8.18)
(0.78, -0.90, -7.94)
(1.36, -0.16, -7.50)
(1.96, 0.66, -7.02)
(2.44, 1.31, -6.75)
(2.68, 1.73, -6.74)
(2.92, 2.12, -6.85)
(3.23, 2.55, -6.97)
(3.62, 2.79, -6.78)
(4.12, 2.90, -6.43)
(4.73, 2.88, -6.12)
(5.24, 3.00, -6.11)
(5.66, 3.28, -6.20)
(6.27, 3.69, -6.35)
(7.10, 3.83, -6.52)
(7.99, 3.49, -6.44)
(8.55, 1.88, -6.33)
(7.90, -0.63, -6.35)
40.01719

40.66161
(4.53, 1.95, 2.52)
(6.32, 1.83, 3.07)
(7.52, 1.20, 3.44)
(8.66, -0.38, 3.79)
(8.88, -1.96, 3.80)
(8.75, -4.03, 3.28)
(8.35, -5.84, 2.54)
(7.47, -7.50, 1.55)
(6.48, -8.35, 0.63)
(5.64, -8.89, -0.51)
(5.06, -8.98, -1.46)
(4.66, -8.83, -2.13)
(4.22, -8.57, -2.62)
(3.48, -7.85, -3.00)
(2.78, -6.96, -3.21)
(2.01, -5.99, -3.51)
(0.86, -4.98, -4.04)
(-0.15, -4.56, -4.75)
(-0.54, -4.70, -5.47)
(-0.70, -5.05, -6.09)
(-0.84, -5.32, -6.67)
(-0.99, -5.43, -7.47)
(-0.93, -5.38, -8.10)
(-0.93, -5.42, -8.34)
(-1.11, -5.21, -8.63)
(-1.50, -4.84, -8.72)
(-1.72, -3.85, -8.52)
(-1.93, -2.82, -8.33)
(-1.98, -1.66, -8.26)
(-1.96, -1.07, -8.09)
(-1.60, -0.83, -7.82)
(-1.18, -0.90, -7.49)
(-0.34, -1.15, -7.00)
(0.55, -1.25, -6.78)
(1.15, -1.25, -6.93)
(1.99, -1.19, -7.42)
(2.94, -1.10, -8.12)
(3.75, -1.12, -8.83)
(4.61, -1.36, -9.52)
(5.45, -2.03, -9.78)
(5.46, -3.11, -9.26)
41.13636

41.88382
(1.29, 4.90, 4.01)
(3.46, 3.69, 4.49)
(5.68, 2.01, 4.91)
(7.23, 0.22, 4.93)
(8.15, -1.85, 4.60)
(7.85, -4.06, 4.49)
(5.92, -5.54, 4.78)
(3.30, -6.67, 4.47)
(1.91, -7.23, 3.30)
(1.55, -7.41, 1.71)
(1.65, -7.19, -0.14)
(1.29, -6.94, -1.60)
(0.41, -6.79, -2.11)
(-1.06, -6.66, -2.98)
(-2.25, -6.32, -4.01)
(-2.48, -6.29, -5.18)
(-2.29, -6.58, -5.99)
(-2.26, -6.77, -6.57)
(-2.54, -6.51, -7.16)
(-2.02, -5.04, -7.19)
(-0.86, -4.07, -6.93)
(0.22, -2.78, -7.02)
(0.82, -1.34, -6.97)
(1.37, 0.79, -6.40)
(1.70, 4.56, -4.52)
(2.09, 5.38, -3.49)
(3.21, 5.22, -2.24)
(4.58, 3.73, -1.79)
42.24888

42.90536
(11.40, -6.24, 2.39)
(9.21, -7.78, 1.47)
(6.12, -9.78, -0.39)
(3.64, -10.93, -1.94)
(1.33, -11.57, -3.14)
(-0.45, -11.91, -4.05)
(-2.21, -12.16, -4.90)
(-3.70, -11.98, -5.20)
(-5.74, -11.20, -5.60)
(-7.48, -10.35, -5.84)
(-8.82, -9.35, -6.05)
(-9.67, -8.01, -6.38)
(-9.93, -6.07, -7.04)
(-9.56, -3.85, -7.68)
(-8.92, -1.74, -7.98)
(-7.60, -0.37, -8.30)
(-4.79, 0.68, -8.80)
(0.05, 2.52, -9.10)
(2.24, 3.88, -8.47)
(3.20, 3.95, -7.53)
(3.75, 1.71, -6.58)
(3.25, -1.52, -5.83)
(2.06, -3.52, -5.08)
(1.33, -4.47, -3.86)
(1.94, -3.93, -2.48)
(2.61, -1.41, -1.22)
43.22817

43.87257
(-1.27, 6.92, -1.51)
(-0.27, 7.44, 0.33)
(0.71, 6.90, 3.09)
(1.16, 5.49, 6.69)
(1.26, 3.91, 9.45)
(2.05, 1.71, 11.20)
(3.89, -0.84, 11.20)
(5.52, -2.84, 10.01)
(7.01, -4.65, 7.82)
(6.78, -6.25, 5.52)
(4.36, -7.43, 3.79)
(1.69, -8.01, 2.67)
(-0.68, -8.01, 1.07)
(-1.63, -7.75, -1.12)
(-2.07, -7.58, -2.82)
(-2.39, -7.61, -3.81)
(-2.87, -8.35, -5.77)
(-3.52, -8.41, -6.76)
(-4.31, -8.00, -7.42)
(-4.78, -7.24, -7.60)
(-4.48, -6.17, -7.45)
(-2.59, -4.44, -7.41)
(-0.68, -3.05, -7.41)
(1.25, -1.50, -7.45)
(3.23, 0.06, -7.04)
(4.24, 0.99, -5.89)
(4.37, 1.17, -4.70)
(3.96, 0.98, -3.34)
(3.46, 1.07, -2.28)
(2.92, 0.83, -1.50)
(2.42, 0.77, -0.71)
44.24364

44.77183
(6.36, -1.56, 7.47)
(5.98, -3.08, 6.36)
(4.73, -4.23, 5.33)
(2.88, -5.26, 3.76)
(1.89, -5.67, 1.64)
(1.99, -5.67, -0.62)
(2.46, -5.76, -2.43)
(2.40, -6.07, -4.10)
(1.64, -6.48, -4.86)
(0.31, -6.84, -5.54)
(-0.84, -6.85, -6.09)
(-2.03, -6.33, -6.66)
(-2.76, -5.45, -6.87)
(-3.48, -4.44, -7.68)
(-3.90, -4.40, -8.37)
(-4.15, -4.47, -9.45)
(-3.24, -4.33, -9.92)
(-1.74, -3.72, -9.57)
(0.41, -2.96, -8.82)
(2.31, -2.71, -7.87)
(3.61, -2.03, -7.10)
(3.85, -0.49, -7.36)
(4.33, 2.15, -7.32)
(5.26, 3.93, -6.38)
(6.77, 4.86, -4.43)
(7.58, 4.94, -2.50)
(7.43, 4.57, -0.33)
(6.10, 3.78, 1.41)
(4.25, 2.68, 2.80)
(2.70, 1.46, 3.58)
(0.86, 0.27, 3.82)
(-0.49, -0.17, 3.54)
45.15171

45.76115
(2.17, -6.92, -6.41)
(0.11, -7.63, -7.03)
(-2.94, -7.79, -7.51)
(-5.49, -7.23, -7.52)
(-7.36, -6.53, -7.14)
(-9.05, -5.58, -6.45)
(-10.03, -4.69, -5.62)
(-10.49, -3.61, -4.80)
(-10.56, -2.83, -4.13)
(-10.45, -2.00, -3.52)
(-10.61, -1.36, -3.05)
(-11.12, -0.65, -2.75)
(-11.38, 0.05, -2.39)
(-10.74, 1.00, -2.49)
(-8.67, 1.87, -3.44)
(-5.96, 2.68, -4.55)
(-2.43, 4.27, -5.56)
(0.73, 7.02, -5.53)
(3.50, 9.73, -4.44)
(5.48, 10.61, -3.25)
(7.07, 10.16, -2.52)
(8.37, 7.94, -2.75)
(8.42, 4.40, -3.36)
(7.82, 1.79, -3.46)
(7.44, -0.44, -3.45)
(5.68, -2.75, -3.84)
(2.91, -3.84, -3.84)
(0.34, -4.32, -3.17)
(-1.77, -4.38, -1.95)
(-2.95, -4.08, -0.28)
(-3.03, -3.76, 0.81)
(-2.31, -3.05, 1.35)
(-1.53, -2.05, 1.76)
(-1.33, -0.97, 2.27)
46.15619

46.5389
(4.93, -6.79, -2.45)
(3.16, -7.35, -4.24)
(0.97, -7.79, -5.31)
(-1.07, -8.06, -5.22)
(-3.25, -8.03, -4.87)
(-5.42, -7.61, -4.54)
(-7.01, -6.73, -4.20)
(-8.15, -5.87, -3.96)
(-8.94, -4.75, -3.67)
(-9.37, -3.63, -3.53)
(-9.59, -2.76, -3.42)
(-9.64, -1.59, -3.41)
(-10.02, -0.72, -3.70)
(-10.44, 0.13, -3.80)
(-10.76, 1.05, -4.08)
(-10.88, 1.66, -4.57)
(-10.84, 2.06, -4.86)
(-10.18, 2.40, -5.20)
(-8.87, 2.71, -5.28)
(-6.33, 3.21, -5.45)
(-3.17, 4.54, -5.40)
(-0.65, 6.16, -4.89)
(1.62, 7.78, -3.94)
(3.97, 8.69, -2.55)
(6.04, 7.99, -1.80)
(7.65, 6.42, -1.85)
(9.09, 3.62, -2.89)
(9.18, 0.20, -3.81)
(7.86, -3.30, -4.35)
(6.12, -5.49, -4.52)
(4.05, -6.62, -4.35)
(1.08, -6.96, -3.48)
(-1.87, -6.58, -1.85)
(-3.25, -5.78, -0.41)
(-3.48, -4.60, 0.73)
(-2.90, -3.37, 1.26)
(-2.23, -1.96, 1.58)
(-1.79, -0.70, 1.77)
(-1.55, 0.79, 2.04)
(-1.71, 1.72, 2.25)
46.9948

47.59513
(-2.97, 3.18, -4.30)
(-2.25, 3.44, -4.94)
(-1.02, 3.86, -4.89)
(0.70, 4.99, -4.33)
(3.01, 7.17, -2.67)
(4.50, 9.82, 1.42)
(4.36, 10.96, 7.06)
(3.41, 9.52, 13.15)
(3.14, 6.23, 15.98)
(3.83, 1.81, 16.32)
(5.20, -0.81, 14.44)
(6.84, -3.22, 11.38)
(7.26, -5.71, 7.59)
(4.42, -6.94, 5.36)
(0.70, -7.51, 4.15)
(-3.01, -8.11, 2.53)
(-4.68, -8.02, 1.05)
(-4.45, -7.73, -0.95)
(-3.53, -7.87, -2.40)
(-3.11, -7.85, -3.29)
(-3.55, -6.99, -3.66)
(-4.36, -6.21, -4.02)
(-5.39, -5.82, -4.67)
(-6.31, -5.81, -5.23)
(-6.86, -6.07, -5.57)
(-6.98, -6.32, -5.70)
(-6.67, -6.45, -5.73)
(-5.70, -6.42, -5.49)
(-3.49, -5.73, -4.57)
(-2.01, -4.68, -3.91)
(0.28, -2.01, -3.39)
(1.63, 1.89, -3.65)
(1.54, 5.62, -3.92)
(1.18, 7.33, -3.63)
(1.45, 7.71, -3.16)
(2.93, 7.08, -2.93)
(5.29, 5.74, -3.34)
(7.25, 4.22, -3.87)
(8.88, 2.03, -4.23)
(9.44, -0.11, -3.75)
(8.84, -1.50, -2.53)
(6.83, -2.22, -0.60)
(3.59, -1.95, 1.21)
(0.68, -1.61, 2.14)
48.10378

48.62899
(5.43, 0.09, 0.02)
(6.09, -1.47, 0.67)
(6.53, -3.44, 1.61)
(6.20, -5.38, 2.56)
(5.28, -6.72, 3.28)
(3.57, -7.34, 4.11)
(1.21, -6.98, 4.55)
(-1.27, -6.04, 4.16)
(-2.76, -5.33, 3.73)
(-4.29, -4.43, 3.23)
(-5.02, -4.06, 2.40)
(-5.24, -4.04, 1.28)
(-5.31, -4.00, 0.16)
(-5.24, -3.87, -1.16)
(-5.22, -3.70, -2.64)
(-5.23, -3.64, -3.98)
(-5.04, -3.66, -5.29)
(-4.80, -3.88, -5.83)
(-4.83, -4.27, -6.16)
(-4.91, -4.55, -6.24)
(-4.64, -4.65, -6.11)
(-4.04, -4.45, -6.16)
(-3.23, -4.08, -6.43)
(-2.47, -3.46, -6.66)
(-1.19, -2.14, -6.53)
(0.99, 0.02, -6.23)
(2.19, 1.43, -6.19)
(2.93, 2.39, -6.21)
(3.67, 2.81, -6.16)
(4.85, 2.62, -5.82)
(6.62, 2.19, -5.38)
(8.04, 2.01, -5.05)
(10.16, 1.52, -4.04)
(11.42, 0.40, -2.13)
(11.35, -1.27, -0.01)
(10.23, -2.69, 1.56)
(7.85, -3.81, 2.57)
(2.61, -4.76, 2.64)
(-1.35, -4.44, 2.40)
(-4.25, -3.12, 2.87)
(-4.82, -1.41, 3.36)
(-4.68, 0.79, 3.49)
(-4.58, 1.90, 3.12)
49.11891

49.66119
(7.49, -2.93, -0.84)
(8.07, -6.73, 1.05)
(7.51, -9.56, 2.36)
(5.90, -11.94, 3.20)
(3.55, -12.82, 3.29)
(1.01, -11.80, 3.01)
(-0.66, -10.18, 2.64)
(-2.16, -6.87, 2.32)
(-3.14, -3.35, 2.03)
(-4.18, -0.13, 1.76)
(-5.38, 1.61, 1.41)
(-6.67, 2.29, 0.86)
(-8.11, 1.95, -0.27)
(-8.74, 0.79, -1.14)
(-8.93, -0.14, -1.44)
(-9.09, -1.23, -1.87)
(-9.44, -2.02, -2.21)
(-9.53, -2.55, -2.26)
(-8.67, -2.57, -2.21)
(-6.45, -2.08, -2.26)
(-2.80, -0.69, -3.06)
(0.19, 1.07, -4.49)
(1.94, 2.33, -6.08)
(2.34, 2.00, -6.63)
(3.05, 0.83, -6.64)
(4.05, -0.16, -6.63)
(5.64, -0.66, -7.09)
(7.66, -0.76, -7.70)
(8.81, -0.84, -7.60)
(10.50, -1.10, -6.06)
(10.46, -1.41, -2.75)
(7.81, -2.37, -0.39)
50.02919

50.54033
(0.95, 5.31, 0.21)
(3.82, 3.87, -0.12)
(6.02, 2.87, 0.40)
(7.80, 1.58, 1.29)
(9.01, -0.36, 2.30)
(9.12, -2.14, 3.25)
(7.93, -3.43, 3.93)
(6.20, -4.24, 4.23)
