23.49411
(5.47, -1.83, 6.23)
(4.83, -2.00, 7.01)
(4.20, -2.41, 7.80)
(3.19, -3.15, 9.02)
(1.96, -3.70, 10.06)
(0.36, -3.84, 10.98)
(-1.16, -3.56, 11.46)
(-3.07, -2.76, 11.97)
(-4.76, -2.08, 12.14)
(-6.00, -1.08, 11.31)
(-8.09, 1.39, 8.74)
(-11.16, 3.92, 5.01)
(-16.75, 4.68, -0.89)
(-22.06, 0.41, -4.99)
(-23.77, -4.92, -5.04)
(-22.30, -8.19, -3.43)
(-11.25, -5.58, 2.53)
(-6.03, -5.81, 8.77)
(-2.98, -6.89, 11.00)
(-2.90, -7.15, 8.02)
(-2.90, -7.15, 8.02)
(-4.08, -7.97, 4.58)
(-3.98, -8.95, 2.64)
(-1.32, -10.38, -0.11)
(0.08, -9.63, 0.27)
(1.47, -8.20, 1.12)
(2.61, -5.46, 3.19)
(2.72, -4.61, 3.55)
(2.30, -3.27, 3.22)
(1.87, -3.00, 2.58)
(1.61, -2.97, 1.90)
(1.40, -2.83, 0.48)
(1.45, -2.38, -0.10)
(1.55, -1.96, -0.27)
(1.67, -0.90, -0.11)
(1.61, -0.53, 0.06)
(1.49, -0.24, 0.23)
(1.27, 0.00, 0.37)
(1.03, 0.22, 0.38)
(0.87, 0.38, 0.31)
(0.78, 0.47, 0.12)
(0.73, 0.49, -0.15)
(0.64, 0.49, -0.48)
(0.59, 0.46, -0.75)
(0.57, 0.40, -0.94)
(0.56, 0.28, -1.04)
(0.50, 0.20, -1.07)
(0.44, 0.21, -1.06)
(0.25, 0.35, -1.08)
(0.29, 0.37, -0.96)
30.72172

31.4206
(1.32, -3.41, 4.04)
(1.66, -3.49, 4.02)
(2.37, -3.99, 3.61)
(4.35, -4.91, 2.76)
(5.10, -5.20, 2.62)
(5.71, -5.29, 2.65)
(6.12, -5.04, 3.18)
(6.50, -4.28, 4.77)
(7.54, -3.33, 6.34)
(8.23, -2.69, 7.04)
(8.70, -2.01, 7.71)
(8.75, -1.36, 8.15)
(8.52, -0.61, 8.64)
(8.06, -0.06, 9.41)
(6.84, 0.15, 10.89)
(5.16, -0.31, 12.52)
(2.29, -2.20, 14.81)
(0.65, -4.10, 15.79)
(-0.86, -7.77, 16.42)
(-1.83, -11.32, 15.10)
(-2.57, -13.42, 12.40)
(-3.03, -13.39, 9.34)
(-4.11, -10.34, 7.22)
(-6.95, -3.46, 7.35)
(-19.52, 3.54, -1.66)
(-23.91, -2.29, -4.20)
(-24.05, -7.97, -2.57)
(-19.05, -9.11, 1.37)
(-13.95, -8.94, 4.35)
(-6.62, -8.87, 7.63)
(-0.78, -8.82, 6.27)
(-0.78, -8.82, 6.27)
(-1.35, -8.53, 4.07)
(-2.17, -8.60, 2.06)
(-2.73, -8.97, -0.13)
(-1.95, -9.46, -2.19)
(-1.19, -9.22, -2.54)
(-0.20, -8.80, -2.70)
(0.75, -8.42, -2.59)
(2.39, -6.97, -1.90)
(2.82, -6.29, -1.42)
(3.13, -5.64, -0.94)
(3.32, -4.92, -0.47)
(3.27, -4.34, -0.16)
(2.97, -3.78, -0.10)
(2.95, -3.62, -0.08)
32.01624

32.84981
(3.02, -3.98, 1.08)
(3.12, -3.95, 1.16)
(3.14, -4.05, 1.19)
(3.14, -4.26, 1.17)
(3.22, -4.45, 1.05)
(3.46, -4.55, 0.91)
(3.90, -4.53, 0.89)
(4.28, -4.35, 0.96)
(4.68, -4.00, 1.12)
(5.09, -3.57, 1.14)
(5.50, -3.10, 1.09)
(6.03, -2.51, 1.20)
(6.48, -1.78, 1.53)
(6.78, -1.16, 1.89)
(7.03, -0.49, 2.44)
(7.25, 0.12, 3.05)
(7.35, 0.55, 3.45)
(7.38, 1.03, 4.11)
(7.28, 1.50, 4.79)
(6.11, 2.40, 6.50)
(5.19, 2.81, 7.43)
(4.00, 3.27, 8.40)
(2.70, 3.65, 9.55)
(1.59, 3.84, 10.49)
(0.54, 3.89, 11.21)
(-0.65, 3.49, 11.79)
(-1.71, 2.08, 12.13)
(-2.81, -0.11, 12.01)
(-3.82, -2.94, 11.14)
(-4.51, -4.30, 9.57)
(-5.44, -3.13, 7.96)
(-6.88, -0.93, 6.27)
(-9.81, 1.04, 3.49)
(-12.50, 0.61, 1.03)
(-14.34, -1.57, -0.59)
(-14.39, -3.85, -0.48)
(-11.37, -6.71, 2.16)
(-9.73, -7.34, 3.49)
(-7.80, -7.57, 4.59)
(-6.48, -7.53, 4.37)
(-5.54, -7.71, 3.19)
(-4.81, -8.07, 2.04)
(-3.92, -8.55, 0.85)
(-2.91, -9.02, 0.37)
(-1.23, -9.19, 1.09)
(-0.44, -8.68, 1.58)
(0.32, -7.94, 1.90)
(1.63, -6.76, 2.15)
(1.63, -6.76, 2.15)
(2.40, -6.68, 2.18)
(3.14, -6.89, 2.14)
(3.70, -7.14, 2.22)
(3.73, -6.96, 2.37)
(3.41, -6.26, 2.31)
(2.46, -4.37, 1.39)
(1.72, -3.10, 0.69)
(1.38, -2.25, 0.17)
(1.72, -2.31, 0.09)
(2.29, -2.94, 0.31)
(2.57, -3.37, 0.46)
(2.71, -2.82, 0.14)
(2.49, -2.27, -0.04)
(2.11, -1.73, -0.18)
(1.60, -1.24, -0.35)
(1.22, -0.73, -0.61)
(1.13, -0.74, -0.70)
33.65511

34.38148
(3.17, -3.82, 2.38)
(3.94, -3.80, 2.55)
(4.49, -3.67, 2.76)
(4.73, -3.56, 2.82)
(4.71, -3.15, 2.92)
(4.48, -2.22, 2.84)
(4.72, -1.57, 2.69)
(5.47, -1.23, 2.48)
(6.19, -1.15, 2.24)
(6.80, -0.97, 1.97)
(7.03, -0.70, 1.93)
(7.07, -0.46, 2.06)
(7.05, -0.22, 2.30)
(6.92, 0.14, 2.69)
(6.65, 0.76, 3.21)
(6.51, 1.43, 3.56)
(6.37, 2.25, 3.79)
(6.00, 3.20, 4.19)
(5.41, 4.03, 4.79)
(4.84, 4.51, 5.45)
(4.34, 4.77, 5.99)
(3.77, 4.93, 6.52)
(3.09, 4.86, 6.98)
(2.51, 4.66, 7.31)
(2.00, 4.26, 7.59)
(1.34, 3.52, 7.96)
(0.48, 2.85, 8.20)
(-0.30, 2.44, 8.26)
(-1.42, 2.39, 7.99)
(-2.55, 2.43, 7.48)
(-3.76, 2.11, 6.88)
(-5.09, 1.05, 6.33)
(-6.14, -0.16, 5.91)
(-7.05, -0.94, 5.43)
(-7.93, -1.32, 4.87)
(-8.88, -1.63, 4.25)
(-9.87, -2.01, 3.64)
(-10.20, -2.57, 3.18)
(-9.84, -3.49, 2.88)
(-8.68, -4.67, 3.18)
(-7.40, -5.55, 3.67)
(-6.02, -6.23, 4.00)
(-5.32, -6.72, 3.98)
(-4.88, -7.28, 3.59)
(-3.29, -8.34, 1.73)
(-3.29, -8.34, 1.73)
(-2.32, -8.33, 1.28)
(-1.25, -8.05, 1.27)
(-0.35, -7.60, 1.53)
(0.46, -7.13, 1.87)
(1.41, -6.59, 2.12)
(2.07, -6.33, 2.25)
(2.59, -6.26, 2.24)
(3.46, -6.36, 1.79)
(3.41, -6.03, 1.60)
(2.98, -5.39, 1.45)
(2.33, -4.62, 1.13)
(1.87, -3.96, 0.72)
(1.99, -3.83, 0.36)
(2.29, -3.91, 0.24)
(2.86, -3.94, -0.02)
(3.27, -3.77, -0.27)
(3.34, -3.32, -0.42)
(3.06, -2.85, -0.41)
(2.46, -2.18, -0.40)
(1.99, -1.64, -0.48)
(1.69, -1.18, -0.63)
(1.59, -0.65, -0.86)
(1.59, -0.57, -1.03)
35.1988

36.0159
(5.22, -2.68, 2.29)
(5.53, -2.11, 2.34)
(5.95, -1.59, 2.41)
(6.39, -1.18, 2.55)
(6.72, -0.70, 2.81)
(6.87, -0.26, 2.89)
(7.08, 0.25, 2.78)
(7.49, 1.27, 2.55)
(7.45, 1.83, 2.77)
(7.28, 2.48, 3.17)
(7.00, 3.13, 3.67)
(6.59, 3.70, 4.28)
(5.49, 4.79, 5.49)
(5.06, 5.40, 5.21)
(4.70, 5.86, 5.15)
(4.11, 6.29, 5.48)
(3.38, 6.26, 6.48)
(2.55, 5.61, 8.00)
(1.15, 3.39, 10.41)
(0.30, 1.99, 10.92)
(-0.76, 0.78, 10.71)
(-1.85, 0.10, 9.93)
(-5.25, 0.64, 7.17)
(-8.61, 1.34, 4.77)
(-10.99, 0.63, 3.43)
(-12.69, -1.16, 2.59)
(-12.64, -3.00, 2.63)
(-9.22, -4.52, 3.84)
(-6.96, -4.58, 4.62)
(-4.79, -4.90, 4.70)
(-4.51, -5.42, 4.03)
(-4.49, -6.33, 3.08)
(-3.69, -8.18, 1.53)
(-2.77, -8.66, 1.25)
(-1.59, -8.68, 1.20)
(-0.33, -8.26, 1.37)
(1.60, -6.98, 1.91)
(2.31, -6.11, 2.11)
(2.52, -4.86, 1.65)
(2.34, -4.64, 1.09)
(2.04, -4.58, 0.30)
(1.70, -4.58, -0.25)
(1.68, -4.33, -0.34)
(1.74, -3.80, -0.37)
(1.74, -3.25, -0.24)
(1.56, -2.54, 0.05)
(1.09, -1.43, 0.42)
(0.94, -1.04, 0.07)
(0.96, -1.09, -0.19)
(0.70, -1.20, -0.94)
(0.54, -1.13, -1.30)
(0.38, -0.95, -1.48)
36.76853

43.86098
(0.56, -3.34, 5.61)
(0.88, -3.18, 5.85)
(1.14, -3.02, 6.19)
(1.35, -2.80, 6.71)
(1.57, -2.47, 7.13)
(1.72, -2.11, 7.39)
(2.02, -1.48, 7.58)
(2.24, -0.86, 7.65)
(2.61, -0.46, 7.71)
(3.04, -0.78, 7.74)
(3.96, -1.83, 7.60)
(4.91, -3.24, 7.13)
(5.51, -4.09, 6.55)
(6.03, -4.19, 5.85)
(6.39, -3.64, 5.31)
(6.83, -2.98, 4.84)
(7.66, -2.05, 4.20)
(8.06, -1.79, 3.77)
(8.37, -1.76, 3.21)
(8.42, -1.63, 2.88)
(8.24, -1.30, 2.85)
(8.04, -1.01, 3.08)
(7.91, -0.81, 3.43)
(7.81, -0.68, 3.69)
(7.58, -0.44, 3.94)
(7.44, -0.09, 3.92)
(7.43, 0.32, 3.76)
(7.29, 0.60, 3.94)
(6.82, 0.69, 4.82)
(6.21, 0.49, 6.00)
(5.77, 0.36, 6.64)
(5.38, 0.55, 6.83)
(4.83, 1.02, 6.81)
(4.28, 1.56, 6.62)
(3.57, 2.15, 6.61)
(1.57, 3.23, 7.40)
(0.52, 3.07, 7.64)
(-0.20, 2.62, 7.58)
(-1.46, 1.86, 6.93)
(-2.71, 1.62, 6.21)
(-4.74, 1.83, 5.33)
(-6.87, 2.24, 4.48)
(-9.59, 2.52, 3.30)
(-12.78, 0.40, 2.09)
(-12.37, -1.11, 2.17)
(-11.29, -2.22, 2.61)
(-8.54, -3.28, 3.71)
(-5.84, -4.74, 4.79)
(-5.26, -5.47, 4.78)
(-5.28, -6.09, 4.20)
(-5.39, -6.71, 3.54)
(-5.16, -8.66, 2.50)
(-4.43, -9.40, 2.29)
(-3.38, -9.80, 2.29)
(-0.76, -8.96, 2.81)
(0.28, -8.01, 3.05)
(0.98, -7.20, 3.18)
(1.49, -6.46, 3.02)
(1.74, -5.96, 2.55)
(1.70, -5.58, 2.06)
(1.37, -5.18, 1.49)
(0.88, -4.77, 0.74)
(0.70, -4.67, 0.23)
(0.85, -4.78, 0.11)
(1.07, -4.78, 0.10)
(1.16, -4.44, 0.17)
(1.00, -3.60, 0.24)
(0.69, -2.60, 0.30)
(0.35, -1.60, 0.36)
(-0.12, -0.57, 0.43)
(-0.67, 0.00, 0.54)
(-0.83, 0.13, 0.31)
(-0.70, 0.00, -0.33)
(-0.51, -0.24, -0.94)
44.77797

45.69435
(5.98, -4.34, 2.78)
(6.33, -4.18, 3.04)
(6.56, -4.10, 3.08)
(6.79, -3.75, 3.15)
(7.09, -3.21, 3.35)
(7.46, -2.76, 3.56)
(7.67, -2.31, 3.67)
(7.69, -1.84, 3.60)
(7.68, -1.39, 3.61)
(7.55, -0.99, 3.98)
(7.32, -0.76, 4.71)
(7.10, -0.71, 5.47)
(6.71, -0.89, 6.58)
(6.43, -1.12, 7.43)
(5.97, -0.80, 8.14)
(5.04, -0.15, 9.12)
(3.27, 0.52, 10.47)
(2.77, 0.48, 10.88)
(0.26, 0.10, 10.63)
(-1.52, 1.27, 9.61)
(-4.01, 2.82, 8.45)
(-7.47, 4.18, 6.88)
(-12.99, 4.31, 4.60)
(-16.79, 2.33, 3.35)
(-17.85, -1.90, 2.99)
(-15.18, -2.61, 2.47)
(-11.17, -2.79, 2.80)
(-7.91, -3.09, 3.79)
(-5.26, -3.51, 4.80)
(-3.38, -4.12, 5.64)
(-2.80, -4.70, 5.74)
(-2.86, -5.20, 5.26)
(-3.26, -5.81, 4.28)
(-3.46, -7.31, 2.17)
(-3.10, -8.09, 1.33)
(-2.45, -8.59, 0.82)
(-1.71, -8.69, 0.62)
(-0.96, -8.49, 0.53)
(-0.10, -8.05, 0.43)
(0.72, -7.44, 0.40)
(1.30, -6.63, 0.49)
(1.58, -5.92, 0.69)
(1.72, -4.79, 1.00)
(1.74, -4.63, 0.88)
(1.79, -4.61, 0.77)
(1.89, -4.51, 0.50)
(1.83, -4.14, 0.28)
(1.31, -3.01, 0.26)
46.31481

47.07187
(4.26, -2.95, 2.96)
(4.65, -2.72, 2.86)
(5.01, -2.75, 2.54)
(5.36, -3.21, 1.86)
(5.75, -3.53, 1.07)
(6.35, -3.36, 0.32)
(6.95, -2.76, -0.04)
(7.38, -2.08, -0.12)
(7.84, -1.47, -0.06)
(8.47, -0.84, 0.22)
(8.85, -0.46, 0.70)
(8.96, -0.40, 1.56)
(8.18, -0.48, 3.21)
(8.03, -0.40, 3.17)
(8.31, 0.18, 2.62)
(8.51, 2.17, 2.66)
(8.22, 3.04, 3.41)
(7.86, 3.57, 4.33)
(6.66, 4.02, 7.21)
(5.81, 3.81, 8.70)
(3.99, 2.86, 10.96)
(2.45, 2.10, 11.86)
(-0.85, 1.51, 11.67)
(-2.61, 1.17, 10.51)
(-4.28, 0.96, 8.67)
(-7.72, 1.71, 5.80)
(-10.25, 1.28, 4.72)
(-11.08, -0.09, 4.60)
(-10.79, -1.58, 4.81)
(-8.18, -3.21, 5.48)
(-6.73, -3.49, 5.56)
(-5.89, -3.85, 5.33)
(-5.46, -4.49, 4.79)
(-5.39, -5.40, 4.07)
(-5.23, -6.28, 3.51)
(-4.20, -7.70, 2.69)
(-3.10, -7.81, 2.57)
(-1.79, -7.42, 2.69)
(-0.70, -6.95, 2.85)
(0.21, -6.50, 2.98)
(1.07, -6.18, 2.95)
(1.59, -6.04, 2.76)
(1.84, -5.99, 2.62)
(2.37, -6.31, 2.01)
(2.51, -6.65, 1.66)
(2.59, -6.82, 1.38)
(2.56, -6.74, 1.06)
(2.36, -6.32, 0.88)
(2.06, -5.45, 0.75)
(1.74, -4.59, 0.90)
(1.55, -4.04, 1.11)
(1.44, -3.51, 1.11)
(1.46, -3.07, 0.84)
(1.53, -2.47, 0.31)
(1.52, -1.80, -0.11)
47.81534

48.58424
(7.50, -3.03, 2.27)
(7.48, -2.31, 2.28)
(7.59, -1.75, 2.34)
(8.06, -1.57, 2.36)
(8.66, -1.57, 2.47)
(8.99, -1.50, 2.59)
(9.19, -1.26, 3.06)
(9.26, -0.66, 3.51)
(9.50, 0.25, 3.72)
(9.67, 1.28, 3.87)
(9.64, 2.28, 4.42)
(9.01, 2.80, 6.08)
(8.03, 2.69, 7.83)
(6.89, 2.07, 9.80)
(5.48, 0.67, 12.09)
(4.03, -1.48, 13.83)
(2.66, -3.76, 14.66)
(1.04, -6.34, 14.54)
(-0.82, -8.44, 13.26)
(-2.18, -9.17, 11.67)
(-2.98, -7.84, 10.27)
(-4.83, -2.85, 8.51)
(-8.64, 0.40, 6.67)
(-14.63, 0.36, 3.32)
(-17.93, -3.56, 1.55)
(-15.19, -8.95, 3.36)
(-10.58, -9.20, 5.08)
(-6.22, -9.68, 6.01)
(-1.40, -10.13, 5.37)
(-0.75, -9.61, 3.44)
(-2.11, -8.96, 1.20)
(-3.19, -8.69, -0.49)
(-3.64, -8.67, -1.59)
(-3.48, -8.56, -2.05)
(-2.91, -8.35, -1.87)
(-1.45, -6.40, -0.74)
(-0.65, -5.41, -0.14)
(-0.05, -4.84, 0.11)
(0.53, -4.32, 0.13)
(0.95, -4.05, 0.02)
(1.33, -4.00, -0.16)
(1.57, -4.10, -0.35)
(1.66, -4.19, -0.60)
(1.42, -4.09, -0.71)
(0.67, -3.71, -0.92)
(0.27, -3.39, -1.21)
(0.18, -3.03, -1.65)
(0.40, -2.69, -1.99)
(0.67, -2.34, -2.07)
(0.91, -2.01, -2.05)
(1.08, -1.62, -1.97)
(0.99, -0.99, -1.86)
(0.86, -0.93, -1.89)
(0.66, -0.95, -1.97)
(0.38, -0.93, -2.19)
(0.43, -0.88, -2.24)
49.25958

49.99262
(2.93, -4.54, 2.40)
(3.48, -4.20, 2.36)
(3.98, -3.96, 2.24)
(4.52, -3.68, 2.01)
(5.20, -3.20, 1.70)
(5.95, -2.57, 1.43)
(6.68, -1.86, 1.25)
(7.25, -1.22, 1.27)
(7.65, -0.59, 1.41)
(7.83, 0.01, 1.59)
(7.99, 0.46, 1.74)
(8.13, 0.74, 1.78)
(8.35, 0.98, 1.87)
(8.48, 1.25, 2.05)
(8.49, 1.54, 2.22)
(8.40, 2.05, 2.52)
(8.24, 2.80, 3.23)
(7.88, 3.66, 4.55)
(7.37, 4.30, 6.10)
(6.60, 4.73, 7.69)
(5.96, 4.96, 8.43)
(5.27, 5.06, 9.16)
(4.68, 4.54, 10.01)
(4.00, 3.24, 11.28)
(3.26, 1.31, 12.41)
(2.45, -0.54, 12.92)
(1.40, -2.42, 12.99)
(0.14, -4.05, 12.47)
(-1.61, -5.24, 11.25)
(-3.50, -5.35, 9.83)
(-9.62, -1.84, 6.75)
(-12.92, -2.21, 5.19)
(-13.32, -4.58, 4.67)
(-11.34, -6.57, 5.06)
(-7.65, -7.59, 5.49)
(-0.73, -9.78, 5.70)
(0.60, -10.31, 5.18)
(0.16, -10.00, 4.24)
(-1.22, -9.37, 2.72)
(-2.04, -9.28, 0.36)
(-1.30, -9.42, 0.30)
(-0.09, -9.06, 0.92)
(0.87, -8.36, 1.61)
(1.67, -7.62, 2.13)
(2.35, -6.99, 2.28)
(2.82, -6.64, 2.00)
(3.09, -6.37, 1.59)
(3.11, -5.94, 0.94)
(2.95, -5.34, 0.27)
(2.77, -4.87, -0.20)
(2.37, -4.39, -0.52)
(1.94, -3.90, -0.68)
(1.66, -3.56, -0.80)
(1.56, -3.30, -1.11)
(1.65, -3.07, -1.49)
(1.89, -2.73, -1.97)
(2.19, -2.40, -2.33)
(2.39, -2.04, -2.48)
(2.46, -1.60, -2.54)
(2.12, -0.98, -2.55)
(1.58, -0.49, -2.48)
(0.97, 0.12, -2.42)
(0.97, 0.12, -2.42)
(0.99, 0.30, -2.54)
(1.53, 0.22, -3.26)
(1.77, 0.06, -3.54)
(1.76, -0.16, -3.73)
(1.54, -0.34, -3.78)
(1.05, -0.42, -3.82)
(1.05, -0.42, -3.82)
50.8525

51.68239
(3.56, -4.11, 4.08)
(3.90, -3.80, 3.90)
(4.19, -3.43, 3.59)
(4.61, -2.99, 3.09)
(5.16, -2.40, 2.54)
(5.91, -1.69, 1.86)
(6.33, -0.89, 1.45)
(6.47, -0.11, 1.22)
(6.52, 0.61, 1.08)
(6.65, 1.23, 1.02)
(6.72, 1.75, 1.04)
(6.67, 2.09, 1.06)
(6.50, 2.62, 1.27)
(6.33, 3.22, 1.63)
(6.25, 3.88, 2.01)
(6.08, 5.06, 2.47)
(5.82, 5.63, 2.86)
(5.53, 5.90, 3.32)
(5.27, 5.92, 4.04)
(5.11, 5.67, 4.96)
(4.95, 5.09, 6.20)
(4.63, 4.40, 7.18)
(4.21, 3.66, 8.09)
(3.68, 3.08, 8.46)
(3.04, 2.46, 8.79)
(1.26, 1.27, 8.75)
(0.20, 1.10, 8.37)
(-1.25, 1.02, 7.87)
(-2.74, 0.75, 7.43)
(-4.71, 0.14, 6.88)
(-6.48, -0.62, 6.24)
(-7.54, -1.24, 5.61)
(-8.03, -1.73, 5.07)
(-7.68, -2.14, 4.65)
(-6.59, -2.84, 4.72)
(-5.65, -3.71, 4.91)
(-4.48, -4.93, 5.19)
(-3.85, -5.76, 5.16)
(-3.75, -6.22, 4.72)
(-3.81, -6.65, 4.16)
(-3.93, -7.20, 3.53)
(-3.79, -7.63, 3.05)
(-3.47, -7.84, 2.47)
(-2.90, -7.81, 1.82)
(-2.19, -7.79, 1.35)
(-0.39, -7.48, 0.71)
(0.31, -7.26, 0.52)
(1.03, -7.00, 0.24)
(1.62, -6.70, 0.00)
(1.96, -6.50, -0.13)
(2.29, -6.31, -0.34)
(2.53, -6.19, -0.50)
(2.64, -6.09, -0.60)
